"","id","bloque","defi_estim","estim","num_estim","error","cong","latencia"
"2058",16,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",19,0,1,1454
"2059",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,1,763
"2060",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",1,0,1,611
"2061",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",2,0,1,804
"2062",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",3,0,1,1102
"2063",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",4,0,1,860
"2064",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",5,0,1,511
"2065",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",6,0,1,881
"2066",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",7,0,1,559
"2067",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,1,1,1157
"2068",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",9,0,1,609
"2069",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",10,0,1,2387
"2070",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",11,0,1,675
"2071",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",12,0,1,685
"2072",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",13,0,1,507
"2073",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",14,0,1,751
"2074",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",15,0,1,456
"2075",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",16,0,1,719
"2076",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",17,0,1,447
"2077",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",18,0,1,589
"2078",16,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",19,0,1,594
"2079",16,"5","Coca Cola,Pepsi","Foto Coke",0,0,1,1128
"2080",16,"5","Coca Cola,Pepsi","Foto Pepsi",1,0,1,563
"2081",16,"5","Coca Cola,Pepsi","Foto Pepsi",2,0,1,660
"2082",16,"5","Coca Cola,Pepsi","Foto Coke",3,0,1,589
"2083",16,"5","Coca Cola,Pepsi","Foto Coke",4,1,1,2056
"2084",16,"5","Coca Cola,Pepsi","Foto Coke",5,0,1,1318
"2085",16,"5","Coca Cola,Pepsi","Foto Pepsi",6,0,1,681
"2086",16,"5","Coca Cola,Pepsi","Foto Coke",7,0,1,744
"2087",16,"5","Coca Cola,Pepsi","Foto Pepsi",8,0,1,670
"2088",16,"5","Coca Cola,Pepsi","Foto Pepsi",9,0,1,1044
"2089",16,"5","Coca Cola,Pepsi","Foto Pepsi",10,1,1,1311
"2090",16,"5","Coca Cola,Pepsi","Foto Pepsi",11,0,1,648
"2091",16,"5","Coca Cola,Pepsi","Foto Pepsi",12,0,1,443
"2092",16,"5","Coca Cola,Pepsi","Foto Pepsi",13,0,1,544
"2093",16,"5","Coca Cola,Pepsi","Foto Coke",14,0,1,681
"2094",16,"5","Coca Cola,Pepsi","Foto Coke",15,0,1,800
"2095",16,"5","Coca Cola,Pepsi","Foto Pepsi",16,0,1,534
"2096",16,"5","Coca Cola,Pepsi","Foto Coke",17,0,1,612
"2097",16,"5","Coca Cola,Pepsi","Foto Pepsi",18,0,1,699
"2098",16,"5","Coca Cola,Pepsi","Foto Coke",19,0,1,690
"2099",16,"5","Coca Cola,Pepsi","Foto Pepsi",20,0,1,1147
"2100",16,"5","Coca Cola,Pepsi","Foto Pepsi",21,0,1,636
"2101",16,"5","Coca Cola,Pepsi","Foto Coke",22,0,1,1129
"2102",16,"5","Coca Cola,Pepsi","Foto Coke",23,0,1,632
"2103",16,"5","Coca Cola,Pepsi","Foto Coke",24,0,1,561
"2104",16,"5","Coca Cola,Pepsi","Foto Coke",25,0,1,579
"2105",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",0,0,1,765
"2106",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",1,0,1,597
"2107",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",2,0,1,961
"2108",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",3,0,1,513
"2109",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,0,1,1083
"2110",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",5,0,1,549
"2111",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",6,0,1,835
"2112",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",7,0,1,575
"2113",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",8,0,1,1269
"2114",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",9,0,1,883
"2115",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",10,0,1,877
"2116",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",11,0,1,1015
"2117",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,1,1,1045
"2118",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",13,1,1,1808
"2119",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",14,0,1,931
"2120",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",15,0,1,817
"2121",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",16,0,1,2250
"2122",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",17,0,1,1311
"2123",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",18,0,1,817
"2124",16,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",19,1,1,874
"2125",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",0,0,1,813
"2126",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",1,0,1,878
"2127",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",2,0,1,797
"2128",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",3,0,1,1246
"2129",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,1,1,1616
"2130",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",5,0,1,908
"2131",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",6,0,1,723
"2132",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",7,0,1,541
"2133",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",8,1,1,1775
"2134",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",9,0,1,1299
"2135",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",10,0,1,1024
"2136",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",11,0,1,1232
"2137",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,0,1,859
"2138",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",13,1,1,1402
"2139",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",14,0,1,2617
"2140",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",15,0,1,728
"2141",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",16,0,1,859
"2142",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",17,0,1,859
"2143",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",18,0,1,1455
"2144",16,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",19,0,1,1212
"2145",17,"1","Coca Cola,Pepsi","Foto Coke",0,0,1,648
"2146",17,"1","Coca Cola,Pepsi","Foto Pepsi",1,0,1,850
"2147",17,"1","Coca Cola,Pepsi","Foto Pepsi",2,0,1,601
"2148",17,"1","Coca Cola,Pepsi","Foto Coke",3,0,1,659
"2149",17,"1","Coca Cola,Pepsi","Foto Coke",4,0,1,613
"2150",17,"1","Coca Cola,Pepsi","Foto Coke",5,0,1,592
"2151",17,"1","Coca Cola,Pepsi","Foto Coke",6,0,1,656
"2152",17,"1","Coca Cola,Pepsi","Foto Coke",7,0,1,594
"2153",17,"1","Coca Cola,Pepsi","Foto Pepsi",8,1,1,1090
"2154",17,"1","Coca Cola,Pepsi","Foto Pepsi",9,0,1,898
"2155",17,"1","Coca Cola,Pepsi","Foto Coke",10,0,1,646
"2156",17,"1","Coca Cola,Pepsi","Foto Pepsi",11,0,1,526
"2157",17,"1","Coca Cola,Pepsi","Foto Pepsi",12,0,1,629
"2158",17,"1","Coca Cola,Pepsi","Foto Pepsi",13,0,1,536
"2159",17,"2","Atributos negativos,Atributos positivos","Egoista",0,0,1,824
"2160",17,"2","Atributos negativos,Atributos positivos","Aburrida",1,0,1,553
"2161",17,"2","Atributos negativos,Atributos positivos","Deshonesta",2,0,1,655
"2162",17,"2","Atributos negativos,Atributos positivos","Desagradable",3,0,1,508
"2163",17,"2","Atributos negativos,Atributos positivos","Aburrida",4,0,1,429
"2164",17,"2","Atributos negativos,Atributos positivos","Amistosa",5,0,1,571
"2165",17,"2","Atributos negativos,Atributos positivos","Desagradable",6,0,1,513
"2166",17,"2","Atributos negativos,Atributos positivos","Egoista",7,0,1,491
"2167",17,"2","Atributos negativos,Atributos positivos","Solidaria",8,0,1,500
"2168",17,"2","Atributos negativos,Atributos positivos","Comprometida",9,0,1,459
"2169",17,"2","Atributos negativos,Atributos positivos","Alegre",10,0,1,495
"2170",17,"2","Atributos negativos,Atributos positivos","Amistosa",11,0,1,481
"2171",17,"2","Atributos negativos,Atributos positivos","Alegre",12,0,1,489
"2172",17,"2","Atributos negativos,Atributos positivos","Comprometida",13,0,1,618
"2173",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",0,0,1,1042
"2174",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Aburrida",1,0,1,552
"2175",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",2,0,1,649
"2176",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Solidaria",3,0,1,676
"2177",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",4,0,1,506
"2178",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Egoista",5,0,1,620
"2179",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",6,0,1,502
"2180",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Comprometida",7,0,1,550
"2181",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",8,0,1,563
"2182",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Deshonesta",9,0,1,605
"2183",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",10,0,1,516
"2184",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Alegre",11,0,1,536
"2185",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",12,0,1,571
"2186",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Desagradable",13,1,1,843
"2187",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",14,0,1,499
"2188",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Amistosa",15,0,1,576
"2189",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",16,0,1,546
"2190",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Alegre",17,0,1,497
"2191",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",18,0,1,633
"2192",17,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Aburrida",19,0,1,507
"2193",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",0,0,1,991
"2194",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Amistosa",1,0,1,559
"2195",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",2,0,1,689
"2196",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Deshonesta",3,0,1,535
"2197",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",4,0,1,570
"2198",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Egoista",5,0,1,543
"2199",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",6,0,1,646
"2200",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Comprometida",7,0,1,513
"2201",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",8,0,1,552
"2202",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Aburrida",9,0,1,628
"2203",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",10,0,1,532
"2204",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Solidaria",11,0,1,572
"2205",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",12,1,1,910
"2206",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Desagradable",13,0,1,539
"2207",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",14,0,1,570
"2208",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Alegre",15,0,1,485
"2209",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",16,0,1,595
"2210",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Aburrida",17,0,1,648
"2211",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",18,0,1,472
"2212",17,"4","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Comprometida",19,0,1,496
"2213",17,"5","Pepsi,Coca Cola","Foto Pepsi",0,0,1,1015
"2214",17,"5","Pepsi,Coca Cola","Foto Coke",1,0,1,552
"2215",17,"5","Pepsi,Coca Cola","Foto Pepsi",2,1,1,810
"2216",17,"5","Pepsi,Coca Cola","Foto Pepsi",3,0,1,669
"2217",17,"5","Pepsi,Coca Cola","Foto Coke",4,0,1,661
"2218",17,"5","Pepsi,Coca Cola","Foto Coke",5,1,1,829
"2219",17,"5","Pepsi,Coca Cola","Foto Pepsi",6,0,1,647
"2220",17,"5","Pepsi,Coca Cola","Foto Pepsi",7,0,1,650
"2221",17,"5","Pepsi,Coca Cola","Foto Coke",8,0,1,543
"2222",17,"5","Pepsi,Coca Cola","Foto Pepsi",9,0,1,559
"2223",17,"5","Pepsi,Coca Cola","Foto Coke",10,0,1,603
"2224",17,"5","Pepsi,Coca Cola","Foto Coke",11,0,1,605
"2225",17,"5","Pepsi,Coca Cola","Foto Pepsi",12,0,1,603
"2226",17,"5","Pepsi,Coca Cola","Foto Pepsi",13,0,1,661
"2227",17,"5","Pepsi,Coca Cola","Foto Pepsi",14,0,1,633
"2228",17,"5","Pepsi,Coca Cola","Foto Coke",15,0,1,653
"2229",17,"5","Pepsi,Coca Cola","Foto Coke",16,0,1,464
"2230",17,"5","Pepsi,Coca Cola","Foto Coke",17,0,1,606
"2231",17,"5","Pepsi,Coca Cola","Foto Coke",18,0,1,503
"2232",17,"5","Pepsi,Coca Cola","Foto Coke",19,0,1,621
"2233",17,"5","Pepsi,Coca Cola","Foto Coke",20,0,1,478
"2234",17,"5","Pepsi,Coca Cola","Foto Coke",21,0,1,493
"2235",17,"5","Pepsi,Coca Cola","Foto Pepsi",22,0,1,550
"2236",17,"5","Pepsi,Coca Cola","Foto Pepsi",23,0,1,443
"2237",17,"5","Pepsi,Coca Cola","Foto Pepsi",24,0,1,505
"2238",17,"5","Pepsi,Coca Cola","Foto Pepsi",25,0,1,568
"2239",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",0,0,1,1354
"2240",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Deshonesta",1,0,1,637
"2241",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",2,0,1,711
"2242",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Comprometida",3,0,1,479
"2243",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",4,0,1,698
"2244",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Solidaria",5,0,1,567
"2245",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",6,0,1,772
"2246",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Amistosa",7,0,1,665
"2247",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",8,0,1,698
"2248",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Alegre",9,0,1,640
"2249",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",10,0,1,771
"2250",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Amistosa",11,0,1,556
"2251",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",12,0,1,614
"2252",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Egoista",13,0,1,466
"2253",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",14,0,1,668
"2254",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Desagradable",15,0,1,528
"2255",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",16,1,1,1089
"2256",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Aburrida",17,0,1,520
"2257",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",18,0,1,639
"2258",17,"6","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Desagradable",19,0,1,640
"2259",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",0,0,1,620
"2260",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Desagradable",1,0,1,577
"2261",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",2,0,1,511
"2262",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Aburrida",3,0,1,543
"2263",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",4,0,1,563
"2264",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Alegre",5,0,1,437
"2265",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",6,0,1,634
"2266",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Solidaria",7,0,1,564
"2267",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",8,1,1,863
"2268",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Amistosa",9,0,1,607
"2269",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",10,1,1,737
"2270",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Comprometida",11,0,1,538
"2271",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",12,0,1,617
"2272",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Egoista",13,1,1,690
"2273",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Coke",14,1,1,814
"2274",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Deshonesta",15,0,1,602
"2275",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",16,1,1,671
"2276",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Deshonesta",17,0,1,542
"2277",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Foto Pepsi",18,0,1,521
"2278",17,"7","Pepsi/Atributos negativos,Coca Cola/Atributos positivos","Amistosa",19,0,1,506
"2279",18,"1","Pepsi,Coca Cola","Foto Coke",0,0,1,760
"2280",18,"1","Pepsi,Coca Cola","Foto Pepsi",1,0,1,824
"2281",18,"1","Pepsi,Coca Cola","Foto Pepsi",2,0,1,885
"2282",18,"1","Pepsi,Coca Cola","Foto Pepsi",3,0,1,573
"2283",18,"1","Pepsi,Coca Cola","Foto Coke",4,0,1,654
"2284",18,"1","Pepsi,Coca Cola","Foto Coke",5,0,1,534
"2285",18,"1","Pepsi,Coca Cola","Foto Coke",6,0,1,590
"2286",18,"1","Pepsi,Coca Cola","Foto Pepsi",7,0,1,665
"2287",18,"1","Pepsi,Coca Cola","Foto Coke",8,0,1,698
"2288",18,"1","Pepsi,Coca Cola","Foto Pepsi",9,0,1,539
"2289",18,"1","Pepsi,Coca Cola","Foto Coke",10,0,1,880
"2290",18,"1","Pepsi,Coca Cola","Foto Coke",11,0,1,652
"2291",18,"1","Pepsi,Coca Cola","Foto Pepsi",12,0,1,1307
"2292",18,"1","Pepsi,Coca Cola","Foto Pepsi",13,0,1,545
"2293",18,"2","Atributos positivos,Atributos negativos","Aburrida",0,0,1,709
"2294",18,"2","Atributos positivos,Atributos negativos","Desagradable",1,0,1,509
"2295",18,"2","Atributos positivos,Atributos negativos","Egoista",2,0,1,537
"2296",18,"2","Atributos positivos,Atributos negativos","Deshonesta",3,0,1,607
"2297",18,"2","Atributos positivos,Atributos negativos","Amistosa",4,0,1,554
"2298",18,"2","Atributos positivos,Atributos negativos","Deshonesta",5,0,1,723
"2299",18,"2","Atributos positivos,Atributos negativos","Solidaria",6,0,1,618
"2300",18,"2","Atributos positivos,Atributos negativos","Egoista",7,0,1,647
"2301",18,"2","Atributos positivos,Atributos negativos","Desagradable",8,0,1,640
"2302",18,"2","Atributos positivos,Atributos negativos","Comprometida",9,0,1,635
"2303",18,"2","Atributos positivos,Atributos negativos","Alegre",10,0,1,553
"2304",18,"2","Atributos positivos,Atributos negativos","Comprometida",11,0,1,545
"2305",18,"2","Atributos positivos,Atributos negativos","Solidaria",12,0,1,588
"2306",18,"2","Atributos positivos,Atributos negativos","Alegre",13,0,1,467
"2307",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",0,0,1,842
"2308",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",1,0,1,987
"2309",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",2,1,1,1292
"2310",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",3,0,1,809
"2311",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",4,0,1,1005
"2312",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",5,0,1,535
"2313",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",6,1,1,1633
"2314",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",7,0,1,1912
"2315",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,0,1,740
"2316",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",9,0,1,846
"2317",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",10,0,1,724
"2318",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",11,0,1,819
"2319",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,0,1,707
"2320",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",13,0,1,1120
"2321",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",14,0,1,917
"2322",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",15,0,1,750
"2323",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,1,774
"2324",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",17,0,1,713
"2325",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",18,0,1,1005
"2326",18,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",19,0,1,1073
"2327",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",0,0,1,721
"2328",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",1,0,1,693
"2329",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",2,0,1,626
"2330",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",3,0,1,684
"2331",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",4,0,1,533
"2332",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",5,0,1,575
"2333",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",6,0,1,592
"2334",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",7,0,1,705
"2335",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",8,0,1,1371
"2336",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",9,0,1,615
"2337",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",10,0,1,606
"2338",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",11,0,1,707
"2339",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",12,0,1,728
"2340",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",13,0,1,696
"2341",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",14,0,1,1017
"2342",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",15,0,1,664
"2343",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",16,0,1,1062
"2344",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",17,0,1,654
"2345",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",18,0,1,1027
"2346",18,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",19,0,1,463
"2347",18,"5","Coca Cola,Pepsi","Foto Pepsi",0,0,1,594
"2348",18,"5","Coca Cola,Pepsi","Foto Pepsi",1,0,1,605
"2349",18,"5","Coca Cola,Pepsi","Foto Pepsi",2,0,1,552
"2350",18,"5","Coca Cola,Pepsi","Foto Pepsi",3,0,1,425
"2351",18,"5","Coca Cola,Pepsi","Foto Pepsi",4,0,1,419
